year,month,day,hour,consumption
2014,1,28,15,15.02
2014,1,28,16,15.61
2014,1,28,17,19.06
2014,1,28,18,19.88
2014,1,28,19,15.09
2014,1,28,20,4.38
2014,1,28,21,0.44
2014,1,28,22,1.86
2014,1,28,23,1.07
2014,1,29,0,2.5
2014,1,29,1,4.85
2014,1,29,2,2.28
2014,1,29,3,4.65
2014,1,29,4,0.3
2014,1,29,5,4.59
2014,1,29,6,19.89
2014,1,29,7,17.76
2014,1,29,8,19.64
2014,1,29,9,18.79
2014,1,29,10,17.45
2014,1,29,11,17.83
2014,1,29,12,6.02
2014,1,29,13,7.37
2014,1,29,14,19.99
2014,1,29,15,19.31
2014,1,29,16,18.52
2014,1,29,17,17.5
2014,1,29,18,17.56
2014,1,29,19,18.7
2014,1,29,20,3.49
2014,1,29,21,1.05
2014,1,29,22,0.69
2014,1,29,23,3.11
2014,1,30,0,2.95
2014,1,30,1,5.88
2014,1,30,2,3.49
2014,1,30,3,0.22
2014,1,30,4,5.44
2014,1,30,5,2.38
2014,1,30,6,15.02
2014,1,30,7,16.81
2014,1,30,8,17.58
2014,1,30,9,15.64
2014,1,30,10,17.97
2014,1,30,11,17.39
2014,1,30,12,7.72
2014,1,30,13,7.96
2014,1,30,14,15.47
2014,1,30,15,17.65
2014,1,30,16,18.54
2014,1,30,17,16.8
2014,1,30,18,18.6
2014,1,30,19,15.74
2014,1,30,20,4.68
2014,1,30,21,1.41
2014,1,30,22,5.81
2014,1,30,23,2.72
2014,1,31,0,2.98
2014,1,31,1,0.75
2014,1,31,2,2.11
2014,1,31,3,0.88
2014,1,31,4,1.92
2014,1,31,5,0.4
2014,1,31,6,19.23
2014,1,31,7,17.17
2014,1,31,8,17.37
2014,1,31,9,18.94
2014,1,31,10,16.11
2014,1,31,11,17.17
2014,1,31,12,7.25
2014,1,31,13,6.36
2014,1,31,14,16.18
2014,1,31,15,16.86
2014,1,31,16,16.9
2014,1,31,17,16.97
2014,1,31,18,19.36
2014,1,31,19,15.03
2014,1,31,20,4.34
2014,1,31,21,3.15
2014,1,31,22,5.08
2014,1,31,23,0.5
2014,2,1,0,4.24
2014,2,1,1,3.45
2014,2,1,2,3.56
2014,2,1,3,3.98
2014,2,1,4,3.96
2014,2,1,5,2.99
2014,2,1,6,15.21
2014,2,1,7,15.18
2014,2,1,8,18.25
2014,2,1,9,15.87
2014,2,1,10,19.19
2014,2,1,11,19.76
2014,2,1,12,6.55
2014,2,1,13,7.04
2014,2,1,14,19.88
2014,2,1,15,18.64
2014,2,1,16,18.17
2014,2,1,17,17.89
2014,2,1,18,17.58
2014,2,1,19,15.01
2014,2,1,20,0.69
2014,2,1,21,3.04
2014,2,1,22,0.34
2014,2,1,23,5.92
2014,2,2,0,1.26
2014,2,2,1,4.85
2014,2,2,2,3.75
2014,2,2,3,5.98
2014,2,2,4,2.58
2014,2,2,5,5.95
2014,2,2,6,17.75
2014,2,2,7,16.13
2014,2,2,8,17.24
2014,2,2,9,16.8
2014,2,2,10,15.97
2014,2,2,11,19.79
2014,2,2,12,7.41
2014,2,2,13,7.52
2014,2,2,14,16.78
2014,2,2,15,15.2
2014,2,2,16,18.92
2014,2,2,17,16.15
2014,2,2,18,19.13
2014,2,2,19,17.77
2014,2,2,20,2.72
2014,2,2,21,0.32
2014,2,2,22,2.51
2014,2,2,23,1.6
2014,2,3,0,5.04
2014,2,3,1,2.69
2014,2,3,2,0.6
2014,2,3,3,2.66
2014,2,3,4,2.21
2014,2,3,5,4.29
2014,2,3,6,16.46
2014,2,3,7,18.4
2014,2,3,8,18.72
2014,2,3,9,18.55
2014,2,3,10,16.86
2014,2,3,11,16.57
2014,2,3,12,6.17
2014,2,3,13,7.81
2014,2,3,14,18.95
2014,2,3,15,18.2
2014,2,3,16,17.68
2014,2,3,17,16.16
2014,2,3,18,18.08
2014,2,3,19,19.57
2014,2,3,20,0.68
2014,2,3,21,0.76
2014,2,3,22,0.4
2014,2,3,23,5.81
2014,2,4,0,0.9
2014,2,4,1,3.01
2014,2,4,2,0.56
2014,2,4,3,4.06
2014,2,4,4,4.52
2014,2,4,5,3.39
2014,2,4,6,17.39
2014,2,4,7,16.18
2014,2,4,8,16.08
2014,2,4,9,17.77
2014,2,4,10,18.05
2014,2,4,11,19.02
2014,2,4,12,7.63
2014,2,4,13,7.49
2014,2,4,14,19.75
2014,2,4,15,16.82
2014,2,4,16,18.16
2014,2,4,17,17.98
2014,2,4,18,19.42
2014,2,4,19,18.0
2014,2,4,20,1.25
2014,2,4,21,3.59
2014,2,4,22,1.71
2014,2,4,23,2.07
2014,2,5,0,1.81
2014,2,5,1,4.83
2014,2,5,2,0.17
2014,2,5,3,0.74
2014,2,5,4,1.09
2014,2,5,5,2.39
2014,2,5,6,19.15
2014,2,5,7,17.56
2014,2,5,8,16.26
2014,2,5,9,19.01
2014,2,5,10,17.84
2014,2,5,11,15.25
2014,2,5,12,6.66
2014,2,5,13,6.81
2014,2,5,14,16.24
2014,2,5,15,15.62
2014,2,5,16,19.91
2014,2,5,17,16.81
2014,2,5,18,19.4
2014,2,5,19,19.75
2014,2,5,20,3.26
2014,2,5,21,1.47
2014,2,5,22,4.52
2014,2,5,23,0.18
2014,2,6,0,5.5
2014,2,6,1,4.29
2014,2,6,2,3.06
2014,2,6,3,4.63
2014,2,6,4,1.81
2014,2,6,5,0.34
2014,2,6,6,18.41
2014,2,6,7,16.88
2014,2,6,8,16.96
2014,2,6,9,19.52
2014,2,6,10,16.45
2014,2,6,11,19.79
2014,2,6,12,6.74
2014,2,6,13,7.32
2014,2,6,14,15.8
2014,2,6,15,19.85
2014,2,6,16,15.72
2014,2,6,17,19.19
2014,2,6,18,19.07
2014,2,6,19,15.08
2014,2,6,20,5.64
2014,2,6,21,1.01
2014,2,6,22,0.76
2014,2,6,23,0.69
2014,2,7,0,1.39
2014,2,7,1,4.07
2014,2,7,2,4.67
2014,2,7,3,0.29
2014,2,7,4,0.25
2014,2,7,5,1.15
2014,2,7,6,15.35
2014,2,7,7,17.81
2014,2,7,8,17.29
2014,2,7,9,18.22
2014,2,7,10,19.02
2014,2,7,11,15.19
2014,2,7,12,7.26
2014,2,7,13,6.38
2014,2,7,14,15.81
2014,2,7,15,17.26
2014,2,7,16,15.35
2014,2,7,17,18.64
2014,2,7,18,16.18
2014,2,7,19,15.84
2014,2,7,20,0.69
2014,2,7,21,2.53
2014,2,7,22,0.98
2014,2,7,23,5.8
2014,2,8,0,0.27
2014,2,8,1,3.52
2014,2,8,2,3.08
2014,2,8,3,1.86
2014,2,8,4,5.39
2014,2,8,5,0.6
2014,2,8,6,19.1
2014,2,8,7,18.65
2014,2,8,8,16.25
2014,2,8,9,17.2
2014,2,8,10,19.88
2014,2,8,11,15.42
2014,2,8,12,7.37
2014,2,8,13,6.05
2014,2,8,14,17.12
2014,2,8,15,16.38
2014,2,8,16,17.44
2014,2,8,17,15.25
2014,2,8,18,17.77
2014,2,8,19,15.84
2014,2,8,20,3.05
2014,2,8,21,1.03
2014,2,8,22,1.5
2014,2,8,23,0.71
2014,2,9,0,3.08
2014,2,9,1,1.7
2014,2,9,2,4.32
2014,2,9,3,4.93
2014,2,9,4,1.81
2014,2,9,5,3.17
2014,2,9,6,16.92
2014,2,9,7,17.19
2014,2,9,8,18.15
2014,2,9,9,15.15
2014,2,9,10,15.17
2014,2,9,11,18.2
2014,2,9,12,6.36
2014,2,9,13,6.36
2014,2,9,14,16.49
2014,2,9,15,18.41
2014,2,9,16,19.56
2014,2,9,17,16.91
2014,2,9,18,19.77
2014,2,9,19,19.32
2014,2,9,20,1.11
2014,2,9,21,3.24
2014,2,9,22,3.0
2014,2,9,23,1.09
2014,2,10,0,5.14
2014,2,10,1,1.72
2014,2,10,2,5.44
2014,2,10,3,5.03
2014,2,10,4,3.86
2014,2,10,5,4.21
2014,2,10,6,15.78
2014,2,10,7,18.69
2014,2,10,8,17.92
2014,2,10,9,19.61
2014,2,10,10,17.66
2014,2,10,11,18.52
2014,2,10,12,7.79
2014,2,10,13,6.26
2014,2,10,14,19.88
2014,2,10,15,18.28
2014,2,10,16,16.83
2014,2,10,17,19.42
2014,2,10,18,19.4
2014,2,10,19,15.4
2014,2,10,20,4.0
2014,2,10,21,1.39
2014,2,10,22,5.46
2014,2,10,23,0.49
2014,2,11,0,5.73
2014,2,11,1,5.4
2014,2,11,2,4.0
2014,2,11,3,3.1
2014,2,11,4,3.23
2014,2,11,5,0.77
2014,2,11,6,17.51
2014,2,11,7,18.35
2014,2,11,8,17.85
2014,2,11,9,18.46
2014,2,11,10,15.26
2014,2,11,11,15.41
2014,2,11,12,6.32
2014,2,11,13,6.16
2014,2,11,14,19.23
2014,2,11,15,18.13
2014,2,11,16,15.09
2014,2,11,17,16.56
2014,2,11,18,18.87
2014,2,11,19,17.37
2014,2,11,20,3.12
2014,2,11,21,5.3
2014,2,11,22,2.03
2014,2,11,23,0.4
2014,2,12,0,1.05
2014,2,12,1,5.27
2014,2,12,2,2.79
2014,2,12,3,2.23
2014,2,12,4,1.43
2014,2,12,5,5.41
2014,2,12,6,15.69
2014,2,12,7,18.44
2014,2,12,8,15.38
2014,2,12,9,15.44
2014,2,12,10,17.93
2014,2,12,11,16.47
2014,2,12,12,7.01
2014,2,12,13,6.17
2014,2,12,14,18.08
2014,2,12,15,19.49
2014,2,12,16,16.64
2014,2,12,17,18.4
2014,2,12,18,18.57
2014,2,12,19,15.11
2014,2,12,20,4.29
2014,2,12,21,4.4
2014,2,12,22,1.97
2014,2,12,23,5.18
2014,2,13,0,2.03
2014,2,13,1,4.64
2014,2,13,2,2.7
2014,2,13,3,0.17
2014,2,13,4,1.02
2014,2,13,5,2.37
2014,2,13,6,15.71
2014,2,13,7,16.23
2014,2,13,8,16.22
2014,2,13,9,17.65
2014,2,13,10,19.15
2014,2,13,11,17.98
2014,2,13,12,7.65
2014,2,13,13,7.08
2014,2,13,14,18.17
2014,2,13,15,17.62
2014,2,13,16,18.21
2014,2,13,17,16.74
2014,2,13,18,18.25
2014,2,13,19,17.44
2014,2,13,20,5.63
2014,2,13,21,4.98
2014,2,13,22,2.53
2014,2,13,23,3.28
2014,2,14,0,0.62
2014,2,14,1,4.68
2014,2,14,2,2.33
2014,2,14,3,5.03
2014,2,14,4,2.0
2014,2,14,5,3.7
2014,2,14,6,15.94
2014,2,14,7,15.49
2014,2,14,8,15.74
2014,2,14,9,15.38
2014,2,14,10,16.71
2014,2,14,11,19.32
2014,2,14,12,7.36
2014,2,14,13,6.41
2014,2,14,14,17.04
2014,2,14,15,17.29
2014,2,14,16,18.58
2014,2,14,17,17.5
2014,2,14,18,19.16
2014,2,14,19,16.11
2014,2,14,20,1.77
2014,2,14,21,2.8
2014,2,14,22,2.78
2014,2,14,23,2.06
2014,2,15,0,0.58
2014,2,15,1,5.94
2014,2,15,2,2.02
2014,2,15,3,5.47
2014,2,15,4,0.8
2014,2,15,5,3.68
2014,2,15,6,18.87
2014,2,15,7,19.28
2014,2,15,8,15.12
2014,2,15,9,19.97
2014,2,15,10,15.81
2014,2,15,11,17.25
2014,2,15,12,6.76
2014,2,15,13,6.39
2014,2,15,14,17.57
2014,2,15,15,17.22
2014,2,15,16,19.03
2014,2,15,17,17.67
2014,2,15,18,19.22
2014,2,15,19,15.81
2014,2,15,20,4.97
2014,2,15,21,5.62
2014,2,15,22,4.17
2014,2,15,23,0.99
2014,2,16,0,2.12
2014,2,16,1,5.7
2014,2,16,2,4.1
2014,2,16,3,3.22
2014,2,16,4,0.44
2014,2,16,5,5.17
2014,2,16,6,15.29
2014,2,16,7,18.27
2014,2,16,8,17.61
2014,2,16,9,16.86
2014,2,16,10,16.1
2014,2,16,11,19.77
2014,2,16,12,7.38
2014,2,16,13,6.04
2014,2,16,14,16.79
2014,2,16,15,16.85
2014,2,16,16,15.28
2014,2,16,17,19.79
2014,2,16,18,15.31
2014,2,16,19,19.78
2014,2,16,20,0.3
2014,2,16,21,1.83
2014,2,16,22,0.59
2014,2,16,23,5.0
2014,2,17,0,5.86
2014,2,17,1,2.27
2014,2,17,2,3.34
2014,2,17,3,4.73
2014,2,17,4,1.77
2014,2,17,5,3.33
2014,2,17,6,18.52
2014,2,17,7,17.51
2014,2,17,8,16.23
2014,2,17,9,18.95
2014,2,17,10,15.71
2014,2,17,11,19.43
2014,2,17,12,7.38
2014,2,17,13,7.63
2014,2,17,14,19.2
2014,2,17,15,19.02
2014,2,17,16,16.41
2014,2,17,17,16.9
2014,2,17,18,17.32
2014,2,17,19,17.42
2014,2,17,20,5.67
2014,2,17,21,2.58
2014,2,17,22,5.23
2014,2,17,23,5.53
2014,2,18,0,4.87
2014,2,18,1,4.73
2014,2,18,2,4.09
2014,2,18,3,3.57
2014,2,18,4,5.91
2014,2,18,5,0.31
2014,2,18,6,15.4
2014,2,18,7,17.65
2014,2,18,8,18.49
2014,2,18,9,18.1
2014,2,18,10,15.73
2014,2,18,11,18.35
2014,2,18,12,6.1
2014,2,18,13,7.63
2014,2,18,14,15.25
2014,2,18,15,18.3
2014,2,18,16,15.23
2014,2,18,17,18.53
2014,2,18,18,19.85
2014,2,18,19,16.15
2014,2,18,20,3.36
2014,2,18,21,5.16
2014,2,18,22,4.01
2014,2,18,23,2.48
2014,2,19,0,3.29
2014,2,19,1,0.13
2014,2,19,2,1.87
2014,2,19,3,0.8
2014,2,19,4,3.16
2014,2,19,5,2.48
2014,2,19,6,18.91
2014,2,19,7,18.62
2014,2,19,8,18.59
2014,2,19,9,18.48
2014,2,19,10,19.48
2014,2,19,11,19.02
2014,2,19,12,6.65
2014,2,19,13,7.37
2014,2,19,14,19.55
2014,2,19,15,17.63
2014,2,19,16,19.22
2014,2,19,17,19.29
2014,2,19,18,18.27
2014,2,19,19,17.19
2014,2,19,20,5.12
2014,2,19,21,1.18
2014,2,19,22,3.99
2014,2,19,23,1.19
2014,2,20,0,4.28
2014,2,20,1,4.21
2014,2,20,2,1.81
2014,2,20,3,5.91
2014,2,20,4,4.45
2014,2,20,5,5.34
2014,2,20,6,16.77
2014,2,20,7,16.32
2014,2,20,8,19.84
2014,2,20,9,18.55
2014,2,20,10,16.61
2014,2,20,11,17.8
2014,2,20,12,6.91
2014,2,20,13,7.85
2014,2,20,14,15.64
2014,2,20,15,19.53
2014,2,20,16,15.84
2014,2,20,17,18.72
2014,2,20,18,16.66
2014,2,20,19,18.28
2014,2,20,20,2.55
2014,2,20,21,4.46
2014,2,20,22,4.22
2014,2,20,23,5.7
2014,2,21,0,4.16
2014,2,21,1,0.94
2014,2,21,2,5.55
2014,2,21,3,0.63
2014,2,21,4,2.98
2014,2,21,5,5.62
2014,2,21,6,17.89
2014,2,21,7,18.39
2014,2,21,8,19.5
2014,2,21,9,15.29
2014,2,21,10,15.3
2014,2,21,11,18.23
2014,2,21,12,6.27
2014,2,21,13,7.31
2014,2,21,14,18.31
2014,2,21,15,19.66
2014,2,21,16,18.78
2014,2,21,17,19.21
2014,2,21,18,18.41
2014,2,21,19,17.53
2014,2,21,20,4.68
2014,2,21,21,4.17
2014,2,21,22,4.48
2014,2,21,23,1.61
2014,2,22,0,4.79
2014,2,22,1,4.13
2014,2,22,2,4.18
2014,2,22,3,0.95
2014,2,22,4,0.39
2014,2,22,5,4.29
2014,2,22,6,15.11
2014,2,22,7,18.09
2014,2,22,8,15.49
2014,2,22,9,19.16
2014,2,22,10,16.07
2014,2,22,11,19.64
2014,2,22,12,7.53
2014,2,22,13,7.4
2014,2,22,14,19.16
2014,2,22,15,18.72
2014,2,22,16,18.23
2014,2,22,17,19.41
2014,2,22,18,17.49
2014,2,22,19,17.68
2014,2,22,20,1.94
2014,2,22,21,1.44
2014,2,22,22,0.51
2014,2,22,23,0.55
2014,2,23,0,1.72
2014,2,23,1,2.41
2014,2,23,2,4.43
2014,2,23,3,3.18
2014,2,23,4,5.44
2014,2,23,5,0.32
2014,2,23,6,15.83
2014,2,23,7,15.02
2014,2,23,8,17.83
2014,2,23,9,17.27
2014,2,23,10,18.35
2014,2,23,11,16.11
2014,2,23,12,6.72
2014,2,23,13,6.27
2014,2,23,14,18.93
2014,2,23,15,17.63
2014,2,23,16,18.71
2014,2,23,17,15.95
2014,2,23,18,17.15
2014,2,23,19,17.03
2014,2,23,20,1.12
2014,2,23,21,2.62
2014,2,23,22,4.16
2014,2,23,23,2.73
2014,2,24,0,3.13
2014,2,24,1,4.75
2014,2,24,2,4.72
2014,2,24,3,1.75
2014,2,24,4,5.24
2014,2,24,5,4.25
2014,2,24,6,19.79
2014,2,24,7,17.15
2014,2,24,8,15.77
2014,2,24,9,19.22
2014,2,24,10,19.4
2014,2,24,11,16.16
2014,2,24,12,7.22
2014,2,24,13,6.0
2014,2,24,14,19.55
2014,2,24,15,16.31
2014,2,24,16,15.35
2014,2,24,17,19.1
2014,2,24,18,18.28
2014,2,24,19,19.46
2014,2,24,20,1.49
2014,2,24,21,0.22
2014,2,24,22,5.82
2014,2,24,23,2.46
2014,2,25,0,1.32
2014,2,25,1,1.47
2014,2,25,2,2.97
2014,2,25,3,1.93
2014,2,25,4,4.19
2014,2,25,5,5.21
2014,2,25,6,17.16
2014,2,25,7,18.55
2014,2,25,8,20.0
2014,2,25,9,18.04
2014,2,25,10,16.71
2014,2,25,11,16.96
2014,2,25,12,7.04
2014,2,25,13,7.4
2014,2,25,14,16.19
2014,2,25,15,19.67
2014,2,25,16,15.37
2014,2,25,17,18.03
2014,2,25,18,18.2
2014,2,25,19,18.13
2014,2,25,20,0.4
2014,2,25,21,3.1
2014,2,25,22,5.53
2014,2,25,23,4.56
2014,2,26,0,5.83
2014,2,26,1,2.86
2014,2,26,2,4.86
2014,2,26,3,1.91
2014,2,26,4,2.55
2014,2,26,5,5.33
2014,2,26,6,16.68
2014,2,26,7,15.08
2014,2,26,8,19.59
2014,2,26,9,18.11
2014,2,26,10,17.71
2014,2,26,11,19.37
2014,2,26,12,6.12
2014,2,26,13,7.19
2014,2,26,14,18.28
2014,2,26,15,18.48
2014,2,26,16,18.26
2014,2,26,17,17.28
2014,2,26,18,18.32
2014,2,26,19,17.51
2014,2,26,20,1.09
2014,2,26,21,1.96
2014,2,26,22,2.52
2014,2,26,23,3.23
2014,2,27,0,3.12
2014,2,27,1,4.39
2014,2,27,2,1.42
2014,2,27,3,3.23
2014,2,27,4,3.13
2014,2,27,5,2.59
2014,2,27,6,16.9
2014,2,27,7,16.85
2014,2,27,8,17.45
2014,2,27,9,15.41
2014,2,27,10,18.67
2014,2,27,11,19.46
2014,2,27,12,7.99
2014,2,27,13,6.44
2014,2,27,14,15.42
2014,2,27,15,19.33
2014,2,27,16,19.13
2014,2,27,17,19.66
2014,2,27,18,17.29
2014,2,27,19,18.97
2014,2,27,20,2.65
2014,2,27,21,0.8
2014,2,27,22,5.18
2014,2,27,23,1.41
2014,2,28,0,5.61
2014,2,28,1,5.51
2014,2,28,2,2.77
2014,2,28,3,2.7
2014,2,28,4,5.94
2014,2,28,5,4.32
2014,2,28,6,16.45
2014,2,28,7,17.95
2014,2,28,8,16.05
2014,2,28,9,19.73
2014,2,28,10,19.98
2014,2,28,11,19.96
2014,2,28,12,7.19
2014,2,28,13,7.35
2014,2,28,14,16.39
2014,2,28,15,16.08
2014,2,28,16,18.06
2014,2,28,17,15.52
2014,2,28,18,16.48
2014,2,28,19,16.47
2014,2,28,20,5.47
2014,2,28,21,1.04
2014,2,28,22,0.56
2014,2,28,23,5.83
2014,3,1,0,0.59
2014,3,1,1,1.44
2014,3,1,2,4.66
2014,3,1,3,4.03
2014,3,1,4,1.39
2014,3,1,5,2.0
2014,3,1,6,16.71
2014,3,1,7,18.83
2014,3,1,8,18.87
2014,3,1,9,18.11
2014,3,1,10,15.71
2014,3,1,11,18.62
2014,3,1,12,7.2
2014,3,1,13,7.64
2014,3,1,14,18.03
2014,3,1,15,18.38
2014,3,1,16,18.71
2014,3,1,17,17.45
2014,3,1,18,19.59
2014,3,1,19,19.88
2014,3,1,20,1.39
2014,3,1,21,2.47
2014,3,1,22,0.65
2014,3,1,23,1.92
2014,3,2,0,0.22
2014,3,2,1,5.88
2014,3,2,2,4.19
2014,3,2,3,5.39
2014,3,2,4,2.48
2014,3,2,5,3.15
2014,3,2,6,15.64
2014,3,2,7,16.02
2014,3,2,8,16.9
2014,3,2,9,17.31
2014,3,2,10,18.91
2014,3,2,11,19.32
2014,3,2,12,7.66
2014,3,2,13,7.31
2014,3,2,14,17.37
2014,3,2,15,19.36
2014,3,2,16,18.57
2014,3,2,17,17.33
2014,3,2,18,19.68
2014,3,2,19,15.86
2014,3,2,20,2.54
2014,3,2,21,1.24
2014,3,2,22,2.95
2014,3,2,23,3.14
2014,3,3,0,3.8
2014,3,3,1,3.4
2014,3,3,2,2.1
2014,3,3,3,3.72
2014,3,3,4,5.74
2014,3,3,5,3.37
2014,3,3,6,15.37
2014,3,3,7,19.51
2014,3,3,8,19.51
2014,3,3,9,16.68
2014,3,3,10,15.44
2014,3,3,11,15.56
2014,3,3,12,6.42
2014,3,3,13,6.25
2014,3,3,14,16.4
2014,3,3,15,17.5
2014,3,3,16,16.36
2014,3,3,17,19.05
2014,3,3,18,19.57
2014,3,3,19,19.18
2014,3,3,20,4.77
2014,3,3,21,2.74
2014,3,3,22,2.88
2014,3,3,23,1.78
2014,3,4,0,2.52
2014,3,4,1,1.83
2014,3,4,2,0.34
2014,3,4,3,2.82
2014,3,4,4,4.37
2014,3,4,5,4.62
2014,3,4,6,17.25
2014,3,4,7,15.11
2014,3,4,8,17.69
2014,3,4,9,18.88
2014,3,4,10,15.16
2014,3,4,11,17.73
2014,3,4,12,7.64
2014,3,4,13,7.73
2014,3,4,14,15.58
2014,3,4,15,19.99
2014,3,4,16,17.51
2014,3,4,17,18.34
2014,3,4,18,19.93
2014,3,4,19,17.35
2014,3,4,20,3.5
2014,3,4,21,5.55
2014,3,4,22,1.83
2014,3,4,23,5.57
2014,3,5,0,3.84
2014,3,5,1,3.5
2014,3,5,2,0.31
2014,3,5,3,2.01
2014,3,5,4,0.18
2014,3,5,5,2.59
2014,3,5,6,17.2
2014,3,5,7,18.22
2014,3,5,8,19.19
2014,3,5,9,15.3
2014,3,5,10,19.03
2014,3,5,11,16.88
2014,3,5,12,6.3
2014,3,5,13,7.03
2014,3,5,14,19.07
2014,3,5,15,16.13
2014,3,5,16,15.61
2014,3,5,17,17.76
2014,3,5,18,19.84
2014,3,5,19,15.31
2014,3,5,20,1.8
2014,3,5,21,2.57
2014,3,5,22,0.9
2014,3,5,23,1.27
2014,3,6,0,1.14
2014,3,6,1,4.39
2014,3,6,2,3.8
2014,3,6,3,0.51
2014,3,6,4,0.59
2014,3,6,5,1.56
2014,3,6,6,17.98
2014,3,6,7,19.42
2014,3,6,8,18.35
2014,3,6,9,15.79
2014,3,6,10,15.56
2014,3,6,11,16.0
2014,3,6,12,6.84
2014,3,6,13,6.49
2014,3,6,14,17.59
2014,3,6,15,17.07
2014,3,6,16,18.9
2014,3,6,17,19.28
2014,3,6,18,16.21
2014,3,6,19,19.8
2014,3,6,20,0.25
2014,3,6,21,1.52
2014,3,6,22,1.82
2014,3,6,23,4.24
2014,3,7,0,1.83
2014,3,7,1,4.8
2014,3,7,2,0.82
2014,3,7,3,3.44
2014,3,7,4,2.33
2014,3,7,5,5.42
2014,3,7,6,17.13
2014,3,7,7,19.21
2014,3,7,8,18.66
2014,3,7,9,19.89
2014,3,7,10,17.49
2014,3,7,11,18.19
2014,3,7,12,6.1
2014,3,7,13,6.47
2014,3,7,14,16.83
2014,3,7,15,18.68
2014,3,7,16,15.28
2014,3,7,17,16.81
2014,3,7,18,17.05
2014,3,7,19,19.73
2014,3,7,20,3.8
2014,3,7,21,0.35
2014,3,7,22,5.49
2014,3,7,23,5.08
2014,3,8,0,3.78
2014,3,8,1,1.22
2014,3,8,2,4.54
2014,3,8,3,2.84
2014,3,8,4,1.31
2014,3,8,5,2.89
2014,3,8,6,17.91
2014,3,8,7,15.45
2014,3,8,8,16.44
2014,3,8,9,19.19
2014,3,8,10,19.26
2014,3,8,11,17.86
2014,3,8,12,6.89
2014,3,8,13,7.88
2014,3,8,14,15.39
2014,3,8,15,18.37
2014,3,8,16,19.02
2014,3,8,17,19.1
2014,3,8,18,19.29
2014,3,8,19,19.18
2014,3,8,20,0.66
2014,3,8,21,5.8
2014,3,8,22,2.17
2014,3,8,23,0.13
2014,3,9,0,0.38
2014,3,9,1,3.09
2014,3,9,2,3.69
2014,3,9,3,1.17
2014,3,9,4,3.49
2014,3,9,5,3.37
2014,3,9,6,19.17
2014,3,9,7,17.04
2014,3,9,8,15.56
2014,3,9,9,19.29
2014,3,9,10,18.95
2014,3,9,11,15.69
2014,3,9,12,6.57
2014,3,9,13,7.92
2014,3,9,14,16.0
2014,3,9,15,19.83
2014,3,9,16,17.66
2014,3,9,17,19.87
2014,3,9,18,15.73
2014,3,9,19,15.58
2014,3,9,20,1.77
2014,3,9,21,3.32
2014,3,9,22,4.36
2014,3,9,23,3.48
2014,3,10,0,1.35
2014,3,10,1,3.58
2014,3,10,2,3.0
2014,3,10,3,4.82
2014,3,10,4,1.23
2014,3,10,5,1.83
2014,3,10,6,17.74
2014,3,10,7,17.15
2014,3,10,8,19.98
2014,3,10,9,17.58
2014,3,10,10,19.8
2014,3,10,11,17.56
2014,3,10,12,6.98
2014,3,10,13,6.89
2014,3,10,14,17.05
2014,3,10,15,19.46
2014,3,10,16,16.95
2014,3,10,17,18.67
2014,3,10,18,19.97
2014,3,10,19,15.11
2014,3,10,20,2.63
2014,3,10,21,0.85
2014,3,10,22,2.02
2014,3,10,23,1.16
2014,3,11,0,0.2
2014,3,11,1,2.06
2014,3,11,2,0.95
2014,3,11,3,2.5
2014,3,11,4,4.43
2014,3,11,5,1.91
2014,3,11,6,18.45
2014,3,11,7,19.03
2014,3,11,8,18.96
2014,3,11,9,17.38
2014,3,11,10,18.33
2014,3,11,11,18.09
2014,3,11,12,6.22
2014,3,11,13,7.8
2014,3,11,14,19.59
2014,3,11,15,17.81
2014,3,11,16,15.81
2014,3,11,17,17.31
2014,3,11,18,19.06
2014,3,11,19,15.27
2014,3,11,20,5.23
2014,3,11,21,2.21
2014,3,11,22,0.47
2014,3,11,23,4.15
2014,3,12,0,4.81
2014,3,12,1,1.55
2014,3,12,2,3.2
2014,3,12,3,4.0
2014,3,12,4,2.56
2014,3,12,5,1.37
2014,3,12,6,17.99
2014,3,12,7,18.21
2014,3,12,8,18.94
2014,3,12,9,18.08
2014,3,12,10,18.45
2014,3,12,11,16.12
2014,3,12,12,6.07
2014,3,12,13,6.1
2014,3,12,14,17.02
2014,3,12,15,17.02
2014,3,12,16,16.02
2014,3,12,17,19.28
2014,3,12,18,18.21
2014,3,12,19,15.5
2014,3,12,20,0.65
2014,3,12,21,4.27
2014,3,12,22,2.85
2014,3,12,23,5.08
2014,3,13,0,2.06
2014,3,13,1,0.53
2014,3,13,2,5.79
2014,3,13,3,4.62
2014,3,13,4,4.67
2014,3,13,5,0.25
2014,3,13,6,18.06
2014,3,13,7,18.29
2014,3,13,8,19.1
2014,3,13,9,19.0
2014,3,13,10,18.89
2014,3,13,11,19.15
2014,3,13,12,7.32
2014,3,13,13,6.58
2014,3,13,14,19.41
2014,3,13,15,19.27
2014,3,13,16,19.54
2014,3,13,17,19.08
2014,3,13,18,15.19
2014,3,13,19,17.83
2014,3,13,20,5.88
2014,3,13,21,2.62
2014,3,13,22,4.05
2014,3,13,23,1.75
2014,3,14,0,5.46
2014,3,14,1,4.88
2014,3,14,2,3.17
2014,3,14,3,1.0
2014,3,14,4,4.83
2014,3,14,5,4.94
2014,3,14,6,16.57
2014,3,14,7,17.46
2014,3,14,8,15.73
2014,3,14,9,18.68
